question_id,source_layer,department,section_or_level,question_text,answer_status,answer_column,dropdown_module,destination_view,local_ollama_enabled,web_research_enabled,fidic_check_enabled,egypt_law_check_enabled,project_data_required,evidence_fields_required,response_template,search_keywords,source_file
QB-MAIN-0001,Main Technical Question Bank,Executive Technical Oversight,Technical Governance,"What technical issue is currently creating the highest schedule, cost, safety, quality, or contractual exposure?",Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Executive Technical Oversight, Technical Governance, schedule, cost, quality, safety, contract",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0400,Learning / Know-How Question Bank,Architectural / Finishing,Advanced Level,"How do I build a cross-department linkage showing how a technical issue in Architectural / Finishing affects procurement, execution, finance, contracts, and claims?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Architectural / Finishing, Advanced Level, ai, claims",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0401,Learning / Know-How Question Bank,Architectural / Finishing,Advanced Level,"How do I challenge weak assumptions, incomplete records, unrealistic forecasts, or unsupported technical conclusions before they reach management or the client?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Architectural / Finishing, Advanced Level, forecast",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0402,Learning / Know-How Question Bank,Architectural / Finishing,Advanced Level,"How do I convert lessons learned from facade details into updated procedures, checklists, templates, dashboards, or training material?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Architectural / Finishing, Advanced Level, dashboard, ai",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0403,Learning / Know-How Question Bank,Architectural / Finishing,Professional / Expert Level,"How do I design the governance framework, KPIs, approval gates, escalation rules, and evidence standards for Architectural / Finishing?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Architectural / Finishing, Professional / Expert Level, evidence, governance",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0404,Learning / Know-How Question Bank,Architectural / Finishing,Professional / Expert Level,"How do I lead expert reviews of finish schedules, mockups, substrate readiness, tolerances, facade details, and snagging under high-risk or disputed conditions?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Architectural / Finishing, Professional / Expert Level, ai, schedule, risk",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0405,Learning / Know-How Question Bank,Architectural / Finishing,Professional / Expert Level,"How do I defend the department’s position in executive meetings, client meetings, claims negotiations, audits, or dispute scenarios?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Architectural / Finishing, Professional / Expert Level, ai, audit, claims",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0406,Learning / Know-How Question Bank,Architectural / Finishing,Professional / Expert Level,"How do I transform Architectural / Finishing from a reactive function into a predictive, data-driven, risk-based function that supports company profitability?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Architectural / Finishing, Professional / Expert Level, data, risk",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0407,Learning / Know-How Question Bank,Architectural / Finishing,Professional / Expert Level,"How do I automate, digitize, or standardize finish sequencing, substrate readiness, tolerance control, mockup acceptance, defect classification, protection and snag closure without mixing data between projects or weakening auditability?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Architectural / Finishing, Professional / Expert Level, data, audit",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0408,Learning / Know-How Question Bank,Architectural / Finishing,Professional / Expert Level,"How do I mentor junior and intermediate staff so their questions evolve from task execution to technical judgment, commercial awareness, and leadership?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Architectural / Finishing, Professional / Expert Level, mentor",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0409,Learning / Know-How Question Bank,MEP Coordination,Entry Level,"How do I understand the core purpose of MEP Coordination and its role in MEP interfaces, builder’s work, first/second fix sequencing, plantrooms, shafts, ceiling coordination, and commissioning readiness?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Entry Level",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0410,Learning / Know-How Question Bank,MEP Coordination,Entry Level,"How do I identify, read, and control the basic records used by this department, including MEP coordination drawings, builder’s work drawings, material submittals, method statements, T&C plans, cause-and-effect matrix?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Entry Level",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0411,Learning / Know-How Question Bank,MEP Coordination,Entry Level,"How do I recognize the latest approved information before using it for builder’s work, plantrooms, or shafts?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Entry Level",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0412,Learning / Know-How Question Bank,MEP Coordination,Entry Level,"How do I collect, label, save, and communicate evidence so it can support future decisions, audits, claims, or handover?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Entry Level, ai, evidence, audit, claims",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0413,Learning / Know-How Question Bank,MEP Coordination,Entry Level,"How do I detect basic errors, missing documents, outdated revisions, wrong quantities, wrong dates, or unapproved assumptions in ceiling coordination?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Entry Level",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0414,Learning / Know-How Question Bank,MEP Coordination,Entry Level,"How do I know when an issue should be escalated to a senior engineer, manager, commercial team, HSE, QA/QC, or client-facing role?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Entry Level, hse",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0415,Learning / Know-How Question Bank,MEP Coordination,Intermediate Level,"How do I apply the standard workflow for builder’s work from request/initiation through review, approval, execution, and closure?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Intermediate Level",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0416,Learning / Know-How Question Bank,MEP Coordination,Intermediate Level,"How do I coordinate MEP Coordination inputs with Planning, Cost, Procurement, QA/QC, HSE, Site, Finance, Contracts, and Maintenance?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Intermediate Level, ai, cost, hse, maintenance",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0417,Learning / Know-How Question Bank,MEP Coordination,Intermediate Level,How do I validate the technical quality of plantrooms and explain whether the available data is sufficient for decision-making?,Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Intermediate Level, ai, data, quality",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0418,Learning / Know-How Question Bank,MEP Coordination,Intermediate Level,"How do I compare planned versus actual performance for shafts and identify variance, root cause, responsible party, and immediate action?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Intermediate Level",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0419,Learning / Know-How Question Bank,MEP Coordination,Intermediate Level,"How do I prepare a professional response, register update, technical note, dashboard input, or management summary for ceiling coordination?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Intermediate Level, dashboard",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0420,Learning / Know-How Question Bank,MEP Coordination,Intermediate Level,"How do I decide whether an issue affects time, cost, cash flow, quality, HSE, contractual entitlement, operational continuity, or client satisfaction?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Intermediate Level, cost, quality, hse",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0421,Learning / Know-How Question Bank,MEP Coordination,Advanced Level,"How do I perform root-cause analysis for repeated or high-impact problems related to builder’s work, plantrooms, and shafts?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Advanced Level, root-cause",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0422,Learning / Know-How Question Bank,MEP Coordination,Advanced Level,"How do I quantify or forecast the impact of ceiling coordination on schedule, cost, productivity, cash flow, quality, safety, or maintenance reliability?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Advanced Level, ai, schedule, cost, quality, maintenance, forecast",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0423,Learning / Know-How Question Bank,MEP Coordination,Advanced Level,"How do I optimize interface coordination, access/clearance review, sleeves/openings, commissioning sequence, authority requirements, MEP handover data so the department improves speed, accuracy, risk control, and decision quality?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Advanced Level, data, risk, quality, optimize",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0424,Learning / Know-How Question Bank,MEP Coordination,Advanced Level,"How do I build a cross-department linkage showing how a technical issue in MEP Coordination affects procurement, execution, finance, contracts, and claims?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Advanced Level, ai, claims",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0425,Learning / Know-How Question Bank,MEP Coordination,Advanced Level,"How do I challenge weak assumptions, incomplete records, unrealistic forecasts, or unsupported technical conclusions before they reach management or the client?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Advanced Level, forecast",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0426,Learning / Know-How Question Bank,MEP Coordination,Advanced Level,"How do I convert lessons learned from T&C sequence into updated procedures, checklists, templates, dashboards, or training material?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Advanced Level, dashboard, ai",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0427,Learning / Know-How Question Bank,MEP Coordination,Professional / Expert Level,"How do I design the governance framework, KPIs, approval gates, escalation rules, and evidence standards for MEP Coordination?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Professional / Expert Level, evidence, governance",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0428,Learning / Know-How Question Bank,MEP Coordination,Professional / Expert Level,"How do I lead expert reviews of builder’s work, plantrooms, shafts, ceiling coordination, T&C sequence, and authority interfaces under high-risk or disputed conditions?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Professional / Expert Level, risk",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0429,Learning / Know-How Question Bank,MEP Coordination,Professional / Expert Level,"How do I defend the department’s position in executive meetings, client meetings, claims negotiations, audits, or dispute scenarios?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Professional / Expert Level, ai, audit, claims",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0430,Learning / Know-How Question Bank,MEP Coordination,Professional / Expert Level,"How do I transform MEP Coordination from a reactive function into a predictive, data-driven, risk-based function that supports company profitability?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Professional / Expert Level, data, risk",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0431,Learning / Know-How Question Bank,MEP Coordination,Professional / Expert Level,"How do I automate, digitize, or standardize interface coordination, access/clearance review, sleeves/openings, commissioning sequence, authority requirements, MEP handover data without mixing data between projects or weakening auditability?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Professional / Expert Level, data, audit",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0432,Learning / Know-How Question Bank,MEP Coordination,Professional / Expert Level,"How do I mentor junior and intermediate staff so their questions evolve from task execution to technical judgment, commercial awareness, and leadership?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"MEP Coordination, Professional / Expert Level, mentor",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0433,Learning / Know-How Question Bank,Electrical Engineering,Entry Level,"How do I understand the core purpose of Electrical Engineering and its role in load calculations, cable sizing, containment, panels, earthing, protection coordination, ELV/fire alarm interfaces, and testing?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Entry Level, ai",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0434,Learning / Know-How Question Bank,Electrical Engineering,Entry Level,"How do I identify, read, and control the basic records used by this department, including single-line diagrams, load schedules, cable schedules, panel schedules, test reports, material approvals, as-built drawings?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Entry Level, schedule",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0435,Learning / Know-How Question Bank,Electrical Engineering,Entry Level,"How do I recognize the latest approved information before using it for load schedules, cable sizing, or voltage drop?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Entry Level, schedule",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0436,Learning / Know-How Question Bank,Electrical Engineering,Entry Level,"How do I collect, label, save, and communicate evidence so it can support future decisions, audits, claims, or handover?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Entry Level, ai, evidence, audit, claims",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0437,Learning / Know-How Question Bank,Electrical Engineering,Entry Level,"How do I detect basic errors, missing documents, outdated revisions, wrong quantities, wrong dates, or unapproved assumptions in protection coordination?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Entry Level",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0438,Learning / Know-How Question Bank,Electrical Engineering,Entry Level,"How do I know when an issue should be escalated to a senior engineer, manager, commercial team, HSE, QA/QC, or client-facing role?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Entry Level, hse",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0439,Learning / Know-How Question Bank,Electrical Engineering,Intermediate Level,"How do I apply the standard workflow for load schedules from request/initiation through review, approval, execution, and closure?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Intermediate Level, schedule",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0440,Learning / Know-How Question Bank,Electrical Engineering,Intermediate Level,"How do I coordinate Electrical Engineering inputs with Planning, Cost, Procurement, QA/QC, HSE, Site, Finance, Contracts, and Maintenance?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Intermediate Level, ai, cost, hse, maintenance",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0441,Learning / Know-How Question Bank,Electrical Engineering,Intermediate Level,How do I validate the technical quality of cable sizing and explain whether the available data is sufficient for decision-making?,Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Intermediate Level, ai, data, quality",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0442,Learning / Know-How Question Bank,Electrical Engineering,Intermediate Level,"How do I compare planned versus actual performance for voltage drop and identify variance, root cause, responsible party, and immediate action?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Intermediate Level",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0443,Learning / Know-How Question Bank,Electrical Engineering,Intermediate Level,"How do I prepare a professional response, register update, technical note, dashboard input, or management summary for protection coordination?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Intermediate Level, dashboard",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0444,Learning / Know-How Question Bank,Electrical Engineering,Intermediate Level,"How do I decide whether an issue affects time, cost, cash flow, quality, HSE, contractual entitlement, operational continuity, or client satisfaction?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Intermediate Level, cost, quality, hse",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
